date,restaurant,planned_hours,actual_hours,budget,sells
2019-04-11,Jack Rabbit,299,220,4035.23,2326.8
2019-04-12,Copacabana,235,138,2332.99,2693.91
2019-04-12,Noodle Bar,276,258,4816.17,4864.61
2019-04-12,Jack Rabbit,143,174,3104.6,3015.09
2019-04-13,Copacabana,153,30,3858.2,1066.8
2019-04-13,Noodle Bar,123,163,1669.32,786.09
2019-04-13,Jack Rabbit,29,193,2565.05,3263.78
2019-04-14,Copacabana,44,213,8.56,3235.35
2019-04-14,Noodle Bar,210,15,4505.44,3393.82
2019-04-14,Jack Rabbit,60,42,474.78,1196.72
2019-04-15,Copacabana,66,108,2684.85,3719.34
2019-04-15,Noodle Bar,116,88,4059.14,1773.77
2019-04-15,Jack Rabbit,289,83,2525.85,4572.71
2019-04-16,Copacabana,154,155,264.27,520.87
2019-04-16,Noodle Bar,131,100,1440.76,2062.2
2019-04-16,Jack Rabbit,157,277,1021.57,3628.13
2019-04-17,Copacabana,241,222,3845.63,952.68
2019-04-17,Noodle Bar,222,75,4096.42,1486.38
2019-04-17,Jack Rabbit,231,274,1403.86,2155.68
2019-04-18,Copacabana,246,88,1412.23,2612.38
2019-04-18,Noodle Bar,262,157,2657.21,880.73
2019-04-18,Jack Rabbit,170,160,4540.34,924.4
2019-04-19,Copacabana,294,280,3310.49,1670.57
2019-04-19,Noodle Bar,276,21,1844.91,2078.25
2019-04-19,Jack Rabbit,197,86,1349.8,1921.2
2019-04-20,Copacabana,256,160,2938.65,96.44
2019-04-20,Noodle Bar,91,54,2184.24,2693.49
2019-04-20,Jack Rabbit,219,267,4246.37,1085.76
2019-04-21,Copacabana,24,205,3781.12,442.01
2019-04-21,Noodle Bar,51,30,2790.19,3778.08
2019-04-21,Jack Rabbit,24,276,4140.41,4507.55
2019-04-22,Copacabana,202,122,2915.42,3188.7
2019-04-22,Noodle Bar,21,279,1094.84,2380.47
2019-04-22,Jack Rabbit,277,230,4595.59,889.28
2019-04-23,Copacabana,133,208,859.38,1621.51
2019-04-23,Noodle Bar,96,288,608.33,4389.61
2019-04-23,Jack Rabbit,80,36,2467.7,2293.24
2019-04-24,Copacabana,64,48,1248.44,3351.74
2019-04-24,Noodle Bar,18,232,516.22,3839.42
2019-04-24,Jack Rabbit,42,185,3102.51,348.04
2019-04-25,Copacabana,89,262,4202.85,2618.91
2019-04-25,Noodle Bar,142,160,1946.62,3685.09
2019-04-25,Jack Rabbit,25,2,4290.12,2599.13
2019-04-26,Copacabana,32,23,1043.7,1754.27
2019-04-26,Noodle Bar,61,165,577.21,4673.8
2019-04-26,Jack Rabbit,103,112,4404.32,3783.1
2019-04-27,Copacabana,186,159,3737.23,4565.98
2019-04-27,Noodle Bar,207,15,2265.44,1281.05
2019-04-27,Jack Rabbit,276,67,2045.27,3208.01
2019-04-28,Copacabana,240,207,3383.34,1470.83
2019-04-28,Noodle Bar,256,123,4909.51,2408.19
2019-04-28,Jack Rabbit,93,93,515.68,3669.02
2019-04-29,Copacabana,51,162,3810.84,192.31
2019-04-29,Noodle Bar,225,120,1650.83,1104.52
2019-04-29,Jack Rabbit,150,16,2208.48,2218.2
2019-04-30,Copacabana,261,4,1015.85,1539.59
2019-04-30,Noodle Bar,13,285,4659.38,4639.78
2019-04-30,Jack Rabbit,42,274,2376.54,2056.92
2019-05-01,Copacabana,208,147,3825.78,1145.89
2019-05-01,Noodle Bar,217,120,2898.01,203.56
2019-05-01,Jack Rabbit,258,164,1316.74,4294.34
2019-05-02,Copacabana,234,28,439.77,615.42
2019-05-02,Noodle Bar,120,260,4040.64,4634.67
2019-05-02,Jack Rabbit,185,156,4182.9,2325.65
2019-05-03,Copacabana,279,157,2126.14,4719.61
2019-05-03,Noodle Bar,91,187,4631.17,3921.26
2019-05-03,Jack Rabbit,58,195,2274.66,1278.18
2019-05-04,Copacabana,28,234,3855.95,2459.35
2019-05-04,Noodle Bar,202,223,407.98,3562.0
2019-05-04,Jack Rabbit,267,226,4591.73,2237.41
2019-05-05,Copacabana,171,87,222.02,599.27
2019-05-05,Noodle Bar,64,197,2267.35,667.81
2019-05-05,Jack Rabbit,153,112,329.92,1181.64
2019-05-06,Copacabana,140,238,973.4,3869.62
2019-05-06,Noodle Bar,42,195,4864.83,1596.83
2019-05-06,Jack Rabbit,297,28,1563.3,3737.1
2019-05-07,Copacabana,14,121,3231.28,2589.3
2019-05-07,Noodle Bar,104,252,4329.15,805.79
2019-05-07,Jack Rabbit,259,272,1476.58,2952.18
2019-05-08,Copacabana,280,22,3589.41,1626.6
2019-05-08,Noodle Bar,7,52,1010.13,5.92
2019-05-08,Jack Rabbit,265,18,1975.79,229.1
2019-05-09,Copacabana,294,28,543.93,2963.84
2019-05-09,Noodle Bar,264,241,4754.52,3493.52
2019-05-09,Jack Rabbit,7,227,4767.56,4694.9
2019-05-10,Copacabana,201,170,3860.62,1805.42
2019-05-10,Noodle Bar,177,13,2333.08,3840.25
2019-05-10,Jack Rabbit,30,236,4845.68,176.61
2019-05-11,Copacabana,97,100,3205.01,3769.48
2019-05-11,Noodle Bar,259,32,2028.17,2845.91
2019-05-11,Jack Rabbit,214,233,2437.34,3961.2
2019-05-12,Copacabana,124,133,3128.22,4973.58
2019-05-12,Noodle Bar,79,57,3745.78,1408.02
2019-05-12,Jack Rabbit,73,264,278.46,202.13
2019-05-13,Copacabana,14,38,356.08,3887.91
2019-05-13,Noodle Bar,35,213,2786.82,159.07
2019-05-13,Jack Rabbit,271,263,1869.75,2131.96
2019-05-14,Copacabana,54,244,4135.34,3124.7
2019-05-14,Noodle Bar,103,193,4887.42,840.7
2019-05-14,Jack Rabbit,224,228,4455.59,4493.39
2019-05-15,Copacabana,261,266,2649.03,862.0
2019-05-15,Noodle Bar,278,58,2572.67,2963.51
2019-05-15,Jack Rabbit,274,201,3669.43,1238.41
2019-05-16,Copacabana,170,78,4692.6,496.88
2019-05-16,Noodle Bar,1,234,3223.28,4384.67
2019-05-16,Jack Rabbit,78,184,4527.58,3948.91
2019-05-17,Copacabana,5,3,9.55,3976.55
2019-05-17,Noodle Bar,213,134,2175.46,4177.59
2019-05-17,Jack Rabbit,66,30,1313.54,3767.36
2019-05-18,Copacabana,293,238,915.07,4234.18
2019-05-18,Noodle Bar,141,158,312.41,4097.28
2019-05-18,Jack Rabbit,2,63,3049.19,139.0
2019-05-19,Copacabana,222,167,4164.67,2693.21
2019-05-19,Noodle Bar,4,194,1364.6,2047.69
2019-05-19,Jack Rabbit,106,26,4326.99,1762.19
2019-05-20,Copacabana,294,100,2817.35,2453.97
2019-05-20,Noodle Bar,97,272,4250.34,3531.2
2019-05-20,Jack Rabbit,5,22,2078.24,2874.62
2019-05-21,Copacabana,120,29,4416.69,809.63
2019-05-21,Noodle Bar,84,187,1357.95,4656.63
2019-05-21,Jack Rabbit,263,132,4772.33,4097.96
2019-05-22,Copacabana,263,212,1533.65,2765.79
2019-05-22,Noodle Bar,99,26,812.8,2482.23
2019-05-22,Jack Rabbit,39,122,480.96,2631.57
2019-05-23,Copacabana,158,158,2633.29,4463.71
2019-05-23,Noodle Bar,250,203,429.8,4371.71
2019-05-23,Jack Rabbit,150,100,3982.66,3739.63
2019-05-24,Copacabana,218,33,1942.14,1720.71
2019-05-24,Noodle Bar,226,202,4132.88,3435.12
2019-05-24,Jack Rabbit,154,241,1537.36,1875.52
2019-05-25,Copacabana,97,120,2212.14,4353.34
2019-05-25,Noodle Bar,271,6,4012.66,4628.61
2019-05-25,Jack Rabbit,262,68,4072.45,2303.27
2019-05-26,Copacabana,0,261,720.12,122.92
2019-05-26,Noodle Bar,284,38,2982.17,4300.51
2019-05-26,Jack Rabbit,49,270,640.64,1881.16
2019-05-27,Copacabana,109,134,1919.74,4810.67
2019-05-27,Noodle Bar,142,195,2024.31,1509.93
2019-05-27,Jack Rabbit,215,111,683.73,4719.65
2019-05-28,Copacabana,291,119,976.56,3213.42
2019-05-28,Noodle Bar,237,245,1292.2,2359.53
2019-05-28,Jack Rabbit,213,75,2929.14,3186.93
2019-05-29,Copacabana,298,196,3165.18,4446.91
2019-05-29,Noodle Bar,69,21,28.56,2719.63
2019-05-29,Jack Rabbit,9,154,163.78,1430.37
2019-05-30,Copacabana,120,269,2596.03,3307.19
2019-05-30,Noodle Bar,82,42,3415.45,4320.78
2019-05-30,Jack Rabbit,47,139,1115.03,1920.09
2019-05-31,Copacabana,224,250,4297.74,544.5
2019-05-31,Noodle Bar,234,103,789.89,4775.69
2019-05-31,Jack Rabbit,273,61,1135.96,2525.62
2019-06-01,Copacabana,168,268,4064.89,1638.02
2019-06-01,Noodle Bar,126,167,1240.03,996.01
2019-06-01,Jack Rabbit,225,174,3001.0,2912.96
2019-06-02,Copacabana,256,133,978.9,2800.49
2019-06-02,Noodle Bar,132,123,170.67,227.77
2019-06-02,Jack Rabbit,57,245,427.8,3363.9
2019-06-03,Copacabana,199,190,4374.3,2973.69
2019-06-03,Noodle Bar,91,138,4077.13,3736.45
2019-06-03,Jack Rabbit,108,65,1448.39,356.7
2019-06-04,Copacabana,175,90,2650.61,3043.92
2019-06-04,Noodle Bar,134,194,1746.2,379.03
2019-06-04,Jack Rabbit,213,175,2741.09,2066.67
2019-06-05,Copacabana,75,79,2659.53,747.81
2019-06-05,Noodle Bar,193,197,3120.87,3576.81
2019-06-05,Jack Rabbit,286,149,3606.92,1351.86
2019-06-06,Copacabana,247,24,167.95,154.71
2019-06-06,Noodle Bar,183,18,3220.06,2062.01
2019-06-06,Jack Rabbit,71,43,1099.32,4539.18
2019-06-07,Copacabana,273,164,1345.11,4056.24
2019-06-07,Noodle Bar,37,283,3127.33,1358.11
2019-06-07,Jack Rabbit,97,95,3809.82,2470.47
2019-06-08,Copacabana,164,16,3074.37,3857.82
2019-06-08,Noodle Bar,164,185,819.64,2761.27
2019-06-08,Jack Rabbit,139,83,3709.63,4422.19
2019-06-09,Copacabana,288,48,1838.02,4205.06
2019-06-09,Noodle Bar,49,255,2686.56,272.44
2019-06-09,Jack Rabbit,195,247,4388.87,797.25
2019-06-10,Copacabana,249,73,4774.32,3986.49
2019-06-10,Noodle Bar,202,249,1430.2,1429.44
2019-06-10,Jack Rabbit,138,119,2746.62,2735.84
2019-06-11,Copacabana,210,127,3696.26,1087.41
2019-06-11,Noodle Bar,94,7,4087.3,1280.02
2019-06-11,Jack Rabbit,82,90,4068.95,3075.41
2019-06-12,Copacabana,100,114,3304.03,1218.29
2019-06-12,Noodle Bar,95,209,389.44,3125.86
2019-06-12,Jack Rabbit,227,96,2776.12,4741.43
2019-06-13,Copacabana,183,22,2268.85,446.18
2019-06-13,Noodle Bar,124,201,2045.58,2935.16
2019-06-13,Jack Rabbit,89,166,329.07,4975.34
2019-06-14,Copacabana,74,148,3463.8,3402.35
2019-06-14,Noodle Bar,218,250,905.49,1615.83
2019-06-14,Jack Rabbit,278,89,4842.87,2721.32
2019-06-15,Copacabana,120,102,4640.3,4940.64
2019-06-15,Noodle Bar,5,56,3146.03,2857.9
2019-06-15,Jack Rabbit,33,43,1292.72,1594.92
2019-06-16,Copacabana,78,138,4867.3,49.53
2019-06-16,Noodle Bar,251,16,4960.28,850.44
2019-06-16,Jack Rabbit,207,276,861.56,3605.18
2019-06-17,Copacabana,101,14,3980.67,1787.42
2019-06-17,Noodle Bar,137,3,4104.18,1505.27
2019-06-17,Jack Rabbit,18,66,3906.01,288.21
2019-06-18,Copacabana,251,84,4092.29,834.84
2019-06-18,Noodle Bar,97,112,1211.76,4943.22
2019-06-18,Jack Rabbit,132,293,3911.51,876.16
2019-06-19,Copacabana,138,21,4696.96,4699.99
2019-06-19,Noodle Bar,253,275,3285.41,2956.47
2019-06-19,Jack Rabbit,252,246,4238.05,4817.68
2019-06-20,Copacabana,236,290,421.14,1062.05
2019-06-20,Noodle Bar,92,26,2177.67,2216.36
2019-06-20,Jack Rabbit,65,231,3593.79,3150.3
2019-06-21,Copacabana,112,121,3996.57,3042.92
2019-06-21,Noodle Bar,23,5,4986.32,2368.76
2019-06-21,Jack Rabbit,58,197,3161.2,1606.47
2019-06-22,Copacabana,69,189,116.72,4188.33
2019-06-22,Noodle Bar,52,159,1178.16,1108.52
2019-06-22,Jack Rabbit,95,215,3436.55,3228.43
2019-06-23,Copacabana,272,83,4078.12,4408.81
2019-06-23,Noodle Bar,119,129,2366.75,3512.4
2019-06-23,Jack Rabbit,79,280,1803.18,2462.34
2019-06-24,Copacabana,88,110,190.59,2273.51
2019-06-24,Noodle Bar,267,31,3877.11,511.37
2019-06-24,Jack Rabbit,194,48,3748.58,3630.05
2019-06-25,Copacabana,131,284,4081.34,173.76
2019-06-25,Noodle Bar,69,261,2084.74,4076.78
2019-06-25,Jack Rabbit,244,20,3476.48,3542.23
2019-06-26,Copacabana,0,234,1161.89,2894.82
2019-06-26,Noodle Bar,264,111,1293.82,4861.51
2019-06-26,Jack Rabbit,280,110,2345.63,902.57
2019-06-27,Copacabana,131,279,2925.8,71.93
2019-06-27,Noodle Bar,133,163,3147.04,573.79
2019-06-27,Jack Rabbit,96,249,727.85,51.2
2019-06-28,Copacabana,13,26,1557.39,3385.67
2019-06-28,Noodle Bar,286,286,3284.31,4898.42
2019-06-28,Jack Rabbit,13,293,787.38,1845.86
2019-06-29,Copacabana,197,263,3680.05,2654.69
2019-06-29,Noodle Bar,84,269,4726.29,1601.22
2019-06-29,Jack Rabbit,104,181,996.41,4529.88
2019-06-30,Copacabana,289,57,3293.87,4524.69
2019-06-30,Noodle Bar,82,237,2695.67,2562.76
2019-06-30,Jack Rabbit,194,38,2193.11,3471.95
2019-07-01,Copacabana,255,291,4900.27,1917.88
2019-07-01,Noodle Bar,248,293,4789.62,2178.4
2019-07-01,Jack Rabbit,237,37,4931.3,667.52
2019-07-02,Copacabana,118,294,2649.18,3894.71
2019-07-02,Noodle Bar,205,187,1098.15,3745.36
2019-07-02,Jack Rabbit,66,67,4894.61,2737.88
2019-07-03,Copacabana,278,114,4458.54,4011.28
2019-07-03,Noodle Bar,100,180,451.91,139.74
2019-07-03,Jack Rabbit,147,114,859.94,745.0
2019-07-04,Copacabana,158,102,4334.5,2316.78
2019-07-04,Noodle Bar,178,221,4153.54,2281.03
2019-07-04,Jack Rabbit,265,186,35.18,315.94
2019-07-05,Copacabana,69,210,4249.66,522.17
2019-07-05,Noodle Bar,13,166,3063.95,4170.84
2019-07-05,Jack Rabbit,26,149,3303.26,3819.0
2019-07-06,Copacabana,265,13,3979.57,1554.19
2019-07-06,Noodle Bar,65,3,4632.92,4009.27
2019-07-06,Jack Rabbit,205,131,907.46,2071.6
2019-07-07,Copacabana,134,233,4800.59,792.43
2019-07-07,Noodle Bar,242,86,4620.32,3010.76
2019-07-07,Jack Rabbit,109,167,2593.37,511.45
2019-07-08,Copacabana,209,285,788.5,1366.27
2019-07-08,Noodle Bar,166,100,293.61,1148.74
2019-07-08,Jack Rabbit,231,275,3665.26,3827.14
2019-07-09,Copacabana,245,262,1325.1,1695.6
2019-07-09,Noodle Bar,105,175,4587.99,2825.18
2019-07-09,Jack Rabbit,131,51,4081.36,4671.91
2019-07-10,Copacabana,161,145,2091.06,1190.22
2019-07-10,Noodle Bar,53,252,3947.66,1151.35
2019-07-10,Jack Rabbit,32,73,2089.03,781.8
2019-07-11,Copacabana,22,170,4491.23,4899.72
2019-07-11,Noodle Bar,233,72,1292.1,4219.0
2019-07-11,Jack Rabbit,93,254,3661.01,2378.06
2019-07-12,Copacabana,249,254,3796.23,1263.11
2019-07-12,Noodle Bar,172,67,2590.03,3647.38
2019-07-12,Jack Rabbit,256,180,1859.16,3698.93
2019-07-13,Copacabana,242,27,293.5,29.63
2019-07-13,Noodle Bar,247,57,1622.32,1730.69
2019-07-13,Jack Rabbit,200,42,2603.1,2729.86
2019-07-14,Copacabana,141,172,1600.59,2946.89
2019-07-14,Noodle Bar,126,238,4039.95,1171.69
2019-07-14,Jack Rabbit,103,115,1163.96,19.22
2019-07-15,Copacabana,182,22,1570.02,1278.71
2019-07-15,Noodle Bar,40,126,3385.59,2774.67
2019-07-15,Jack Rabbit,136,10,4331.05,2401.62
2019-07-16,Copacabana,58,107,2966.74,4964.92
2019-07-16,Noodle Bar,228,42,3053.09,2825.41
2019-07-16,Jack Rabbit,43,79,3415.06,3093.72
2019-07-17,Copacabana,150,163,1755.27,4029.67
2019-07-17,Noodle Bar,228,269,70.86,4646.79
2019-07-17,Jack Rabbit,42,25,3654.89,809.64
2019-07-18,Copacabana,265,298,2493.38,3236.24
2019-07-18,Noodle Bar,174,183,552.19,786.63
2019-07-18,Jack Rabbit,127,114,175.65,3029.76
2019-07-19,Copacabana,136,134,3122.18,4649.45
2019-07-19,Noodle Bar,285,296,529.01,3558.32
2019-07-19,Jack Rabbit,229,244,565.42,3900.38
2019-07-20,Copacabana,255,252,1073.97,4919.12
2019-07-20,Noodle Bar,187,153,2770.55,3980.51
2019-07-20,Jack Rabbit,152,79,2350.65,3481.36
2019-07-21,Copacabana,145,86,4898.89,3791.8
2019-07-21,Noodle Bar,166,96,233.81,1762.4
2019-07-21,Jack Rabbit,138,190,4058.45,1482.14
2019-07-22,Copacabana,80,81,1911.7,2742.22
2019-07-22,Noodle Bar,24,173,1114.64,4040.48
2019-07-22,Jack Rabbit,80,70,4096.05,3761.45
2019-07-23,Copacabana,44,170,2879.97,3004.51
2019-07-23,Noodle Bar,285,266,4696.44,513.46
2019-07-23,Jack Rabbit,217,19,1751.2,2170.83
2019-07-24,Copacabana,155,153,3058.75,2275.81
2019-07-24,Noodle Bar,54,151,1173.04,4870.96
2019-07-24,Jack Rabbit,136,46,4298.32,2094.13
2019-07-25,Copacabana,153,21,342.65,721.25
2019-07-25,Noodle Bar,286,92,2605.78,696.24
2019-07-25,Jack Rabbit,291,255,3989.52,4586.3
2019-07-26,Copacabana,210,255,4670.51,3437.24
2019-07-26,Noodle Bar,118,131,3076.75,4769.36
2019-07-26,Jack Rabbit,149,189,4014.21,3599.63
2019-07-27,Copacabana,126,274,815.89,3897.3
2019-07-27,Noodle Bar,224,289,1350.41,287.67
2019-07-27,Jack Rabbit,70,92,1571.57,1805.4
2019-07-28,Copacabana,32,229,4283.52,429.75
2019-07-28,Noodle Bar,213,60,1359.06,2339.4
2019-07-28,Jack Rabbit,204,255,3468.94,2331.83
2019-07-29,Copacabana,108,121,2973.0,4990.29
2019-07-29,Noodle Bar,178,110,2260.98,4273.83
2019-07-29,Jack Rabbit,61,117,1938.92,1528.63
2019-07-30,Copacabana,227,150,2829.1,3775.5
2019-07-30,Noodle Bar,230,27,3000.22,2675.37
2019-07-30,Jack Rabbit,110,145,4664.48,84.4
2019-07-31,Copacabana,67,237,589.27,163.94
2019-07-31,Noodle Bar,265,88,1843.46,795.17
2019-07-31,Jack Rabbit,225,31,3450.55,296.39
2019-08-01,Copacabana,227,148,2544.17,1063.31
2019-08-01,Noodle Bar,232,286,263.59,2683.88
2019-08-01,Jack Rabbit,1,187,1814.41,4009.43
2019-08-02,Copacabana,188,145,1117.88,583.24
2019-08-02,Noodle Bar,144,50,1880.55,1761.13
2019-08-02,Jack Rabbit,112,16,4487.8,2043.79
2019-08-03,Copacabana,163,146,655.87,1330.28
2019-08-03,Noodle Bar,9,179,562.99,3318.45
2019-08-03,Jack Rabbit,119,227,1296.57,4186.14
2019-08-04,Copacabana,1,95,33.28,490.87
2019-08-04,Noodle Bar,164,294,3504.78,215.56
2019-08-04,Jack Rabbit,177,79,3802.8,4834.75
2019-08-05,Copacabana,271,160,2227.96,2722.82
2019-08-05,Noodle Bar,33,50,2616.55,727.11
2019-08-05,Jack Rabbit,280,29,2536.75,1339.96
2019-08-06,Copacabana,52,193,4221.52,3476.31
2019-08-06,Noodle Bar,183,97,2266.95,1413.89
2019-08-06,Jack Rabbit,154,28,3115.75,2393.77
2019-08-07,Copacabana,91,30,3604.53,256.81
2019-08-07,Noodle Bar,284,270,4673.17,752.88
2019-08-07,Jack Rabbit,134,157,743.78,4892.88
2019-08-08,Copacabana,149,94,1735.53,1132.82
2019-08-08,Noodle Bar,299,82,4780.23,917.97
2019-08-08,Jack Rabbit,13,266,3491.07,260.38
2019-08-09,Copacabana,94,167,2395.96,1909.82
2019-08-09,Noodle Bar,165,154,2790.87,2368.77
2019-08-09,Jack Rabbit,43,258,2699.25,628.05
2019-08-10,Copacabana,279,271,2203.0,3348.46
2019-08-10,Noodle Bar,86,155,4227.35,1579.98
2019-08-10,Jack Rabbit,150,54,3115.83,3490.87
2019-08-11,Copacabana,193,233,3802.45,413.61
2019-08-11,Noodle Bar,152,84,4475.22,3923.75
2019-08-11,Jack Rabbit,118,11,2379.73,2890.63
2019-08-12,Copacabana,24,243,1105.92,4735.88
2019-08-12,Noodle Bar,53,54,4208.11,3700.14
2019-08-12,Jack Rabbit,171,204,4697.01,4018.86
2019-08-13,Copacabana,218,270,92.26,1743.36
2019-08-13,Noodle Bar,109,115,3723.74,4666.94
2019-08-13,Jack Rabbit,156,99,4654.32,1079.12
2019-08-14,Copacabana,81,251,1776.79,3709.36
2019-08-14,Noodle Bar,70,259,3902.24,2095.96
2019-08-14,Jack Rabbit,256,130,1921.9,3692.84
2019-08-15,Copacabana,64,31,1604.5,4837.16
2019-08-15,Noodle Bar,278,261,147.62,3844.6
2019-08-15,Jack Rabbit,277,45,2767.75,336.43
2019-08-16,Copacabana,186,153,4907.88,2841.54
2019-08-16,Noodle Bar,187,197,556.24,1795.24
2019-08-16,Jack Rabbit,192,27,4626.8,1568.91
2019-08-17,Copacabana,205,90,2324.67,1634.57
2019-08-17,Noodle Bar,95,21,2659.1,2017.79
2019-08-17,Jack Rabbit,139,144,3658.86,1459.97
2019-08-18,Copacabana,248,172,883.86,4828.43
2019-08-18,Noodle Bar,149,28,1974.49,2178.55
2019-08-18,Jack Rabbit,230,288,430.33,2986.51
2019-08-19,Copacabana,98,246,4206.61,659.91
2019-08-19,Noodle Bar,176,263,1857.15,271.85
2019-08-19,Jack Rabbit,115,167,1157.46,4703.61
2019-08-20,Copacabana,295,84,2867.71,4642.4
2019-08-20,Noodle Bar,59,245,1089.32,1083.25
2019-08-20,Jack Rabbit,149,107,3708.48,3642.34
2019-08-21,Copacabana,4,146,3998.02,3635.66
2019-08-21,Noodle Bar,265,92,3732.03,1427.64
2019-08-21,Jack Rabbit,152,254,258.76,1748.83
2019-08-22,Copacabana,0,197,100.02,1169.29
2019-08-22,Noodle Bar,53,144,2538.54,3923.54
2019-08-22,Jack Rabbit,55,89,3527.95,4266.71
2019-08-23,Copacabana,133,251,3498.77,2430.49
2019-08-23,Noodle Bar,245,254,1751.38,3371.76
2019-08-23,Jack Rabbit,191,98,2913.26,3003.54
2019-08-24,Copacabana,231,95,4416.21,3015.26
2019-08-24,Noodle Bar,69,226,4714.2,1615.18
2019-08-24,Jack Rabbit,125,298,4360.69,1981.55
2019-08-25,Copacabana,181,141,626.11,4353.86
2019-08-25,Noodle Bar,252,76,653.47,1157.38
2019-08-25,Jack Rabbit,106,224,1870.04,3964.29
2019-08-26,Copacabana,244,291,3334.23,3880.73
2019-08-26,Noodle Bar,250,136,4636.64,4538.51
2019-08-26,Jack Rabbit,185,208,3154.78,1333.86
2019-08-27,Copacabana,62,231,4102.68,1535.84
2019-08-27,Noodle Bar,197,219,344.53,2139.1
2019-08-27,Jack Rabbit,6,291,1881.95,3851.18
2019-08-28,Copacabana,164,205,3472.08,1062.11
2019-08-28,Noodle Bar,31,209,3605.29,4159.43
2019-08-28,Jack Rabbit,223,261,2994.86,1288.81
2019-08-29,Copacabana,93,73,2504.73,2099.47
2019-08-29,Noodle Bar,57,39,4173.07,234.29
2019-08-29,Jack Rabbit,76,147,1781.42,1393.29
2019-08-30,Copacabana,272,239,3279.48,863.81
2019-08-30,Noodle Bar,131,183,806.23,872.83
2019-08-30,Jack Rabbit,247,168,2295.99,65.9
2019-08-31,Copacabana,199,120,2411.46,3274.72
2019-08-31,Noodle Bar,216,148,3671.05,2932.15
2019-08-31,Jack Rabbit,191,44,4887.61,4492.21
2019-09-01,Copacabana,114,146,3716.84,3392.97
2019-09-01,Noodle Bar,270,257,3098.78,4337.97
2019-09-01,Jack Rabbit,42,231,4623.33,1489.15
2019-09-02,Copacabana,108,146,39.36,273.38
2019-09-02,Noodle Bar,34,175,2910.77,2545.35
2019-09-02,Jack Rabbit,276,251,3033.06,1558.88
2019-09-03,Copacabana,276,117,4660.82,3366.47
2019-09-03,Noodle Bar,117,39,1033.25,618.04
2019-09-03,Jack Rabbit,280,187,4146.12,2333.55
2019-09-04,Copacabana,11,131,3777.86,4864.52
2019-09-04,Noodle Bar,18,174,1370.06,3766.26
2019-09-04,Jack Rabbit,162,206,1034.58,842.79
2019-09-05,Copacabana,61,287,1569.82,1924.76
2019-09-05,Noodle Bar,123,58,2885.25,4302.06
2019-09-05,Jack Rabbit,3,286,3833.81,2124.72
2019-09-06,Copacabana,278,299,584.53,3403.91
2019-09-06,Noodle Bar,47,218,4143.88,3196.54
2019-09-06,Jack Rabbit,93,219,407.55,3423.11
2019-09-07,Copacabana,183,164,4396.07,2471.3
2019-09-07,Noodle Bar,44,266,4734.76,2937.59
2019-09-07,Jack Rabbit,117,263,3316.07,3271.86
2019-09-08,Copacabana,57,145,852.58,1603.46
2019-09-08,Noodle Bar,62,112,1371.0,2343.07
2019-09-08,Jack Rabbit,235,24,2738.19,4286.83
2019-09-09,Copacabana,10,282,1308.63,3737.74
2019-09-09,Noodle Bar,228,258,4532.26,3404.92
2019-09-09,Jack Rabbit,33,259,3508.2,4060.95
2019-09-10,Copacabana,191,210,3256.44,3657.94
2019-09-10,Noodle Bar,125,230,713.56,3462.49
2019-09-10,Jack Rabbit,9,16,128.76,2886.85
2019-09-11,Copacabana,267,264,4144.11,3374.2
2019-09-11,Noodle Bar,184,292,342.4,4479.56
2019-09-11,Jack Rabbit,264,65,4319.6,4294.96
2019-09-12,Copacabana,187,6,3608.01,2714.21
2019-09-12,Noodle Bar,54,276,3615.13,2082.77
2019-09-12,Jack Rabbit,60,13,3153.84,715.16
2019-09-13,Copacabana,247,86,860.95,2668.06
2019-09-13,Noodle Bar,93,46,1326.38,4049.32
2019-09-13,Jack Rabbit,213,257,1746.26,534.21
2019-09-14,Copacabana,93,271,3572.63,1048.18
2019-09-14,Noodle Bar,226,216,4454.05,4223.88
2019-09-14,Jack Rabbit,28,149,2531.58,3349.59
2019-09-15,Copacabana,204,29,3996.87,1451.53
2019-09-15,Noodle Bar,78,99,2135.67,1682.4
2019-09-15,Jack Rabbit,267,44,2842.27,1420.0
2019-09-16,Copacabana,171,59,3517.83,851.3
2019-09-16,Noodle Bar,277,257,2895.55,2092.29
2019-09-16,Jack Rabbit,162,74,4273.42,477.41
2019-09-17,Copacabana,125,226,3671.34,373.42
2019-09-17,Noodle Bar,286,230,4471.14,445.49
2019-09-17,Jack Rabbit,152,256,3209.34,3022.78
2019-09-18,Copacabana,164,156,32.3,4625.14
2019-09-18,Noodle Bar,174,145,3998.21,593.01
2019-09-18,Jack Rabbit,88,222,4756.66,885.93
2019-09-19,Copacabana,225,127,1614.58,2459.2
2019-09-19,Noodle Bar,55,133,2474.94,3971.53
2019-09-19,Jack Rabbit,67,125,3100.44,1737.15
2019-09-20,Copacabana,117,0,1388.37,2310.88
